"SUBMITTER_NAME","SUBMITTER_EMAIL","DOW","SURVEY_START","RAKE_MAX","SUBMIT_TIME","SURVEYORS","sta_nbr","ceratophyllum_demersum","depth_ft","potamogeton_crispus","elodea_canadensis","stuckenia_pectinata","lemna_trisulca","nymphaea_odorata","myriophyllum_spicatum","chara_sp","potamogeton_illinoensis","potamogeton_zosteriformis","vallisneria_americana","potamogeton_praelongus","potamogeton_richardsonii","najas_flexilis","heteranthera_dubia","spirodela_polyrrhiza","lemna_minor","nuphar_variegata","algae","subbasin","potamogeton_robbinsii","potamogeton_nodosus","wolffia_sp","potamogeton_foliosus","ranunculus_aquatilis","potamogeton_pusillus","myriophyllum_sibiricum","potamogeton_amplifolius","brasenia_schreberi","lemna_sp","najas_sp","latitude","longitude","eleocharis_acicularis","utricularia_macrorhiza","nitella_mucronata","myriophyllum_spicatum_x_sibiricum","riccia_fluitans","characeae_taxa","MISSING_LAT","MISSING_LONG"
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-09-11","3","2025-02-11 12:00:14.037712","Unnamed hardworking surveyor(s)","112","1","2.62",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-09-11","3","2025-02-11 12:00:14.037712","Unnamed hardworking surveyor(s)","113","2","1.64",NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-09-11","3","2025-02-11 12:00:14.037712","Unnamed hardworking surveyor(s)","114","1","1.31",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","1","1","1.31",NA,NA,NA,"1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"3","1",NA,NA,NA,NA,NA,"1",NA,45.010904814255,-93.0636121099747,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","2","1","4.27",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,45.0109051659109,-93.0629775953703,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","3",NA,"5.25",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,45.0109055142543,-93.0623426911625,NA,NA,NA,NA,NA,"1",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","4",NA,"3.28",NA,NA,NA,"1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"2",NA,NA,"1",NA,NA,NA,"1",NA,45.0109058620589,-93.0617022514374,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","5","1","6.23",NA,NA,NA,"1","2",NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,"1",NA,45.010906203104,-93.0610677367985,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","6","1","2.95",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,"1",NA,45.0109065372822,-93.0604395368383,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","7","2","1.64",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"3","1",NA,NA,NA,NA,NA,"1",NA,45.0109068713119,-93.0598050221771,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","8","1","1.64",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,"2",NA,45.0104759435173,-93.0642472051344,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","9","1","3.94",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,"1",NA,45.0104748598848,-93.0636116340484,NA,NA,NA,NA,NA,"1",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","10",NA,"4.27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0104737739312,-93.0629771226159,NA,NA,NA,NA,NA,"1",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","11","1","7.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,45.0104726830449,-93.0623418916674,NA,NA,NA,NA,NA,"2",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","12","1","8.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,45.0104715813574,-93.061701785155,NA,NA,NA,NA,NA,"2",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","13",NA,"7.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,45.010470484793,-93.0610672737835,NA,NA,NA,NA,NA,"2",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","14","1","3.61",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,"1",NA,45.010469395765,-93.0604390770894,NA,NA,NA,NA,NA,"1",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","15","1","3.94",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,45.0104682921852,-93.0598045657588,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","16","2","3.94",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,45.0104671859805,-93.0591700544499,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","17","3","2.95",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,45.0104660753503,-93.0585355431608,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","18",NA,"3.94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0100042676292,-93.0642473161335,NA,NA,NA,NA,NA,"1",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","19","1","6.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0100046237545,-93.0636111135456,NA,NA,NA,NA,NA,"3",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","20","1","7.22",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0100049753995,-93.0629766088804,NA,NA,NA,NA,NA,"1",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","21",NA,"8.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0100053241067,-93.0623410280836,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","22","1","8.2",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0100056715257,-93.0617012849246,NA,NA,NA,NA,NA,"3",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","23","1","8.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0100060125601,-93.0610667802248,NA,NA,NA,NA,NA,"1",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","24","1","6.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0100063467279,-93.0604385901048,NA,NA,NA,NA,NA,"3",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","25",NA,"6.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0100066807472,-93.0598040853827,NA,NA,NA,NA,NA,"3",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","26","3","6.56",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,45.0100070112413,-93.0591695806497,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","27","2","4.92",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,45.0100073382102,-93.0585350759057,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","28","3","3.61",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,"2",NA,45.010007661654,-93.057900571151,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","29",NA,"1.64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,45.0095611925808,-93.0642474197701,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","30","1","3.94",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,45.0095611052436,-93.0636106226282,NA,NA,NA,NA,NA,"1",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","31","1","5.25",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,45.0095610139894,-93.0629761223744,NA,NA,NA,NA,NA,"1",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","32",NA,"7.55",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0095609199824,-93.0623402071843,NA,NA,NA,NA,NA,"1",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","33",NA,"8.86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0095608207165,-93.0617008073158,NA,NA,NA,NA,NA,"2",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","34",NA,"8.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0095607197521,-93.0610663070579,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","35","1","7.22",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,45.0095606155219,-93.0604381213442,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","36","1","6.56",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,45.0095605066421,-93.0598036210825,NA,NA,NA,NA,NA,"2",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","37","1","4.27",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0095603951375,-93.0591691208205,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","38","1","2.62",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,45.0095602792075,-93.0585346205564,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","39","2","2.95","v",NA,NA,"1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,"1",NA,45.0095601606526,-93.0579001202923,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","40",NA,"2.62",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0091051073543,-93.0636101179096,NA,NA,NA,NA,NA,"1",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","41","2","6.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0091054589884,-93.0629756231756,NA,NA,NA,NA,NA,"3",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","42",NA,"7.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0091058080588,-93.0623393670726,NA,NA,NA,NA,NA,"3",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","43",NA,"8.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0091061550929,-93.0617003191811,NA,NA,NA,NA,NA,"3",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","44","1","5.91",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,45.0091064961167,-93.0610658244125,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","45","1","4.92",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,45.009106830274,-93.0604376441248,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","46",NA,"3.94",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,45.0091071642829,-93.059803149334,NA,NA,NA,NA,NA,"3",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","47","1","2.62",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,45.0091074947667,-93.0591686545321,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","48","3","1.64",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,45.0091078217254,-93.0585341597194,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","49","2","1.31","1",NA,NA,"1","1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"3","1",NA,NA,NA,NA,NA,"1",NA,45.0091081451591,-93.0578996648959,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","50",NA,"1.31",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,45.0086550119794,-93.0636096197361,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","51",NA,"2.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.008655363608,-93.0629751299712,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","52",NA,"8.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,45.0086557128607,-93.0623385349577,NA,NA,NA,NA,NA,"1",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","53",NA,"8.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0086560597016,-93.0616998359644,NA,NA,NA,NA,NA,"1",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","54",NA,"6.56",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,45.0086564007201,-93.061065346165,NA,NA,NA,NA,NA,"1",FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","55","1","5.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,45.0086567348723,-93.060437170797,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001000","2024-06-26","3","2025-02-11 12:06:07.147129","Unnamed hardworking surveyor(s)","56","1","1.64",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,45.0086570688759,-93.0598026809753,NA,NA,NA,NA,NA,"3",FALSE,FALSE
